Temperature,Humidity,Wind_Speed,Cloud_Cover,Pressure,Rain,Rain_Binary,Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name,Irrigation_Needed
14.709988069570104,63.539738344579234,15.991278600448728,23.193156925758995,1023.2501164368624,no rain,0.0,30.33,54.91,37.16,Black,Millets,36,0,0,Urea,No
20.896030328457773,77.47091283101379,2.830979443547801,94.83680613675531,1045.1798636116089,rain,1.0,24.62,63.54,33.9,Loamy,Wheat,43,0,0,Urea,No
28.464805531073527,99.81475767510835,15.252855899137982,88.13069929287865,1014.8802070130022,no rain,0.0,34.5,61.62,61.48,Red,Cotton,6,11,29,28-28,No
23.164606499945947,35.459764594277885,11.33799076771951,14.193339516851722,997.1886149548012,no rain,0.0,34.45,61.44,70.0,Red,Sugarcane,13,12,24,DAP,No
32.16708052118631,83.12782011829312,11.263624819054971,88.49823177063212,1011.1347535700598,no rain,0.0,28.91,60.07,39.93,Black,Barley,34,0,3,20-20,Yes
30.7727199444394,87.21971559856547,6.744912912497075,19.701397116644547,995.047594093528,no rain,0.0,31.57,53.14,20.33,Sandy,Oil seeds,41,4,2,10-26-26,Yes
10.79013607051014,49.75410089194016,3.2146596166757324,56.86133295750885,1043.5615571537496,no rain,0.0,26.19,63.76,35.68,Red,Millets,32,0,0,28-28,No
24.2104760716554,47.86092366842979,3.4610388236084333,93.10152426966432,1045.154555430373,no rain,0.0,25.14,48.37,28.64,Black,Millets,8,6,14,14-35-14,No
25.22903160889108,60.89503359598773,1.151990125460116,56.4493170771778,983.6657569495944,no rain,0.0,38.41,74.99,25.39,Black,Maize,9,0,36,Urea,No
34.03937860750204,57.56997303153021,16.106996498984827,21.16285070439876,1032.3188898726935,no rain,0.0,29.57,70.26,37.15,Red,Millets,12,0,37,14-35-14,Yes
10.580915667721545,65.54733472935087,14.878968559686218,26.49539520947074,1010.7447747676428,no rain,0.0,33.72,54.21,47.29,Red,Oil seeds,24,0,18,DAP,No
23.277594274215723,44.81089410795811,17.134572155194213,67.85707620615287,1037.7905998725632,no rain,0.0,33.3,57.9,57.26,Black,Pulses,13,1,39,17-17-17,No
15.11953404839631,64.56603325245288,14.082862600982857,74.70396488062953,1021.317591137454,no rain,0.0,29.6,58.3,44.4,Clayey,Wheat,36,3,0,20-20,No
11.341572657289728,86.8926695964919,3.3557200611734994,59.1752235651524,1001.8753359750618,rain,1.0,27.83,60.88,29.59,Red,Sugarcane,40,2,3,14-35-14,No
24.68721311829308,91.8018374587478,14.7191803960639,28.14257838550728,981.787445171308,no rain,0.0,24.31,49.48,27.55,Red,Millets,17,0,39,17-17-17,No
29.315103590820065,76.67335837279973,11.157038630722091,18.67708026855401,1041.6110965878734,no rain,0.0,31.77,46.28,45.72,Red,Cotton,35,1,0,17-17-17,No
29.371636230629697,50.169132476364375,2.1734590663106856,65.46466232037855,1021.6251768290016,no rain,0.0,28.65,59.24,40.45,Clayey,Barley,10,13,22,28-28,No
10.75721025389767,91.12715828392255,18.10244699210644,22.933125381538837,1000.8649328816008,no rain,0.0,30.23,72.24,57.55,Red,Cotton,9,13,29,17-17-17,No
20.17366000678973,59.4859537696293,18.046342053222205,16.277896267309664,988.0303422519772,no rain,0.0,23.86,56.94,45.96,Black,Paddy,17,4,10,14-35-14,No
11.112740678715513,46.22650331854194,12.55728409335378,13.114127580026224,1018.8482024798868,no rain,0.0,24.03,59.41,55.3,Sandy,Cotton,0,15,10,14-35-14,No
16.195966174769243,39.42181163055782,8.392824395881584,73.8844575881808,1029.087596860139,no rain,0.0,32.86,54.42,41.19,Red,Ground Nuts,22,4,22,DAP,No
14.82201756894871,97.31682005599625,4.758482064219491,71.19115609530449,1023.4766576224764,rain,1.0,31.58,60.79,41.51,Sandy,Barley,1,13,13,14-35-14,No
15.37956448105393,36.158540812531605,1.952010513960385,92.74745110157554,981.157957440788,no rain,0.0,29.38,67.36,40.79,Black,Tobacco,5,11,17,14-35-14,No
18.477960350863214,67.08323254543095,16.119989978339554,26.171260200505294,1042.3239390015287,no rain,0.0,34.45,66.86,35.97,Black,Maize,45,0,0,Urea,No
16.935451045899956,44.15240900900341,19.335061557154024,58.94545835657162,1010.4590940483848,no rain,0.0,29.34,42.41,44.03,Clayey,Tobacco,22,0,18,Urea,No
34.05699778318996,90.77962768234028,0.2808126424644741,91.96162961311816,985.0543772403174,no rain,0.0,40.0,62.24,42.28,Loamy,Pulses,14,1,18,14-35-14,No
18.81017800023455,43.61686854566212,9.587225739700884,22.35055154567236,1029.785578082273,no rain,0.0,31.51,63.07,38.77,Loamy,Ground Nuts,23,1,13,Urea,No
32.354312882324294,81.5535831568655,2.120715751961315,45.396892999396734,1013.0648836041162,no rain,0.0,27.67,45.92,36.55,Loamy,Sugarcane,32,1,0,20-20,Yes
14.526041788023129,41.55811778881613,8.370780838007102,96.58176031636152,1006.9784911589364,no rain,0.0,28.12,45.77,43.16,Sandy,Ground Nuts,44,1,0,17-17-17,No
29.09367167970536,95.66785740876288,11.612255891086695,95.48823905172846,1018.6416753738114,no rain,0.0,30.04,45.43,37.77,Black,Maize,19,4,21,10-26-26,Yes
11.53363840061607,76.43274996098799,8.582013205318521,51.158614955547165,1002.8735985129982,rain,1.0,28.79,73.96,35.13,Clayey,Wheat,16,3,42,DAP,No
21.56903073673353,59.05846054773903,0.3444696615831644,44.86688702480751,996.6820701632582,no rain,0.0,31.74,63.18,24.75,Loamy,Maize,11,13,16,10-26-26,No
10.137761005888148,97.37377568150302,19.756895352149503,94.48268613001682,1043.53706106369,rain,1.0,36.76,59.74,39.36,Black,Wheat,22,1,20,17-17-17,No
30.257269076735906,66.68356030905909,18.51608520783492,59.945663266412176,1036.319994170446,no rain,0.0,26.29,47.4,68.32,Black,Pulses,6,0,7,14-35-14,No
33.7621509009446,56.885161051823616,15.447462154740592,24.69413306990741,1003.3069417270468,no rain,0.0,25.37,50.94,25.52,Black,Sugarcane,3,14,20,14-35-14,Yes
10.87768427067864,41.37328523854219,8.01361797711712,51.73266954077026,1000.3224145211744,no rain,0.0,25.49,59.63,68.9,Red,Barley,8,0,42,28-28,No
33.34615903683286,80.47625214599759,13.789803628459236,57.25530256075637,1032.9062104593138,no rain,0.0,28.88,55.01,36.26,Red,Pulses,39,0,0,10-26-26,Yes
29.346347287283823,71.74330606527067,14.195367529185852,55.22918496118504,1034.0583607159035,no rain,0.0,34.53,58.86,52.25,Black,Oil seeds,18,3,41,17-17-17,No
18.971539469819884,45.60249928845961,6.805092823953959,40.56792420759439,980.4259706681402,no rain,0.0,29.73,44.95,36.64,Clayey,Sugarcane,10,0,38,Urea,No
32.721913780570134,47.497328425424485,0.7937302791847922,14.64204818216741,1039.5835564249574,no rain,0.0,30.05,59.14,39.13,Red,Ground Nuts,17,0,43,20-20,Yes
17.406431781272524,45.42674897799297,12.446290341920314,86.80562260521445,1011.2913269254468,no rain,0.0,30.67,61.01,35.65,Clayey,Oil seeds,41,2,0,17-17-17,No
20.23238280586905,64.70893054872556,18.9616749054956,11.232805220668208,986.7724115508356,no rain,0.0,24.3,53.62,60.71,Clayey,Sugarcane,9,2,35,10-26-26,No
12.41778155480054,33.310251907340266,14.95574579730926,13.946815777465629,1023.4499432351748,no rain,0.0,37.7,56.61,57.93,Loamy,Wheat,27,0,15,10-26-26,No
26.4234740475036,50.247323919036816,4.5597477726063085,14.924816818462904,1002.4549616673396,no rain,0.0,27.09,48.1,39.39,Clayey,Ground Nuts,9,11,21,Urea,No
10.740020718556798,81.56367607981508,11.116206028828415,3.94105054556555,1045.0359736551025,no rain,0.0,28.02,43.47,37.43,Black,Sugarcane,33,0,2,28-28,No
22.12263187997593,73.48609323328724,7.804294622382956,85.77318496670826,1036.265692294981,rain,1.0,34.62,64.2,39.87,Sandy,Millets,21,1,19,28-28,No
27.079796256313344,87.30173011532221,10.930010592952716,89.17083909955306,991.756161913132,no rain,0.0,33.0,72.49,26.85,Loamy,Millets,11,3,36,20-20,No
30.530940023727773,82.1377468441055,14.481189809082196,12.256361224656576,1034.1511671509527,no rain,0.0,37.48,74.71,50.16,Sandy,Wheat,33,0,2,10-26-26,No
13.748534740541556,31.48941361522388,9.734343092191198,46.15687522059145,997.7283405742425,no rain,0.0,40.0,80.0,55.43,Clayey,Paddy,42,4,0,DAP,No
28.852259156217936,69.86983938785687,18.246325224117637,39.31846275838642,1000.132242375386,no rain,0.0,33.47,62.71,36.43,Loamy,Sugarcane,17,0,39,Urea,Yes
27.97692558887574,60.68917087623339,13.842293758245075,12.615388580056152,1048.8681135076813,no rain,0.0,24.91,47.48,32.77,Black,Pulses,17,0,21,17-17-17,No
23.989263352994605,55.29100306406804,7.046376828902279,86.4392661010607,988.0461329321428,no rain,0.0,30.89,57.6,53.41,Sandy,Maize,41,1,0,28-28,No
24.6161149446966,99.46671105229272,12.24667651478546,86.40674683261426,1032.1225122559165,rain,1.0,25.22,53.11,39.07,Red,Tobacco,24,0,14,20-20,No
12.281768021419452,75.98743595286714,9.107534438906823,74.08183637218843,1032.1512610156135,rain,1.0,30.68,66.46,37.19,Red,Sugarcane,17,0,38,17-17-17,No
25.011776081009508,47.574905119708085,15.840616778902952,16.65658025644379,994.6586782581765,no rain,0.0,27.33,64.51,61.53,Sandy,Millets,12,11,32,20-20,No
19.538055176770808,67.30062410932658,0.1489915526030327,26.36296425790957,1041.7631918177483,no rain,0.0,29.96,54.53,67.99,Black,Ground Nuts,13,4,6,20-20,No
31.689521283541172,36.66623531742287,11.711310234945367,19.230422411680635,986.2373056555454,no rain,0.0,32.99,50.56,44.4,Clayey,Sugarcane,4,15,14,14-35-14,No
17.827472043399755,82.1691295844453,0.4698280231638585,83.24685562384029,1030.1804112634077,rain,1.0,36.5,76.58,69.11,Sandy,Oil seeds,15,0,41,14-35-14,No
24.41487693408812,54.3356217734229,19.58668792134561,46.761859978233176,980.0238603730652,no rain,0.0,24.59,51.79,70.0,Black,Paddy,9,3,8,28-28,No
20.664284992529858,41.821836098718514,10.1506508304509,15.04462335819693,1029.7617400731272,no rain,0.0,28.14,64.83,42.85,Loamy,Wheat,14,0,7,17-17-17,No
31.906548456257827,41.36950240856133,5.575990122500274,1.0095174765064718,1023.2985322104748,no rain,0.0,31.92,57.22,51.32,Black,Millets,18,4,17,Urea,No
16.347916674729724,31.06602057591621,2.213990282664564,27.85106121229212,1006.5249376417694,no rain,0.0,36.21,57.4,64.18,Black,Oil seeds,34,0,1,28-28,No
11.970059007736513,84.45161772799665,6.833904255559055,97.41305594883065,1025.504425688112,rain,1.0,29.54,58.68,37.33,Black,Paddy,27,0,20,28-28,No
28.71639302457849,81.00899129861088,12.68158444362139,3.169086549665512,1026.6476900794148,no rain,0.0,37.62,54.26,47.98,Red,Sugarcane,8,0,8,17-17-17,No
20.32241542270804,63.9518124749718,19.457766422520507,91.14515269999424,1022.8563889826668,no rain,0.0,23.0,53.85,26.32,Clayey,Cotton,11,1,12,Urea,No
24.727458978157287,51.417532913275394,1.8880067704564476,5.794042006270461,994.109468134436,no rain,0.0,33.55,58.99,28.88,Loamy,Paddy,33,3,0,20-20,No
10.659733292833778,57.412815691114616,4.204739974678193,67.17702480745642,1001.552395205989,no rain,0.0,25.2,54.36,56.57,Black,Barley,5,16,13,14-35-14,No
33.80274478493505,91.8861944358356,5.538866695690848,34.96969300021773,1041.2133880305405,no rain,0.0,28.1,57.31,69.25,Sandy,Millets,40,0,0,10-26-26,No
31.94045943462441,38.49098405560143,15.320082519119056,45.54984278002555,1038.486147024185,no rain,0.0,26.32,61.03,28.0,Black,Oil seeds,7,9,32,20-20,Yes
25.596697514431938,32.06953180883442,1.5794682049475894,22.113880177724987,1003.555263304616,no rain,0.0,36.26,72.92,70.0,Red,Barley,11,4,28,17-17-17,No
10.425746052815452,45.10071147967975,17.88794682366104,33.85258596714466,1049.1916377451034,no rain,0.0,36.08,67.07,39.77,Loamy,Cotton,4,7,26,28-28,No
19.44941184957192,66.44799433196704,4.37973994011148,30.810613675120543,1046.2838021786445,no rain,0.0,26.61,51.72,36.01,Red,Ground Nuts,45,0,0,28-28,No
34.46991344355372,30.5378042736461,14.360551935458904,70.8900274575165,1029.8575996786349,no rain,0.0,22.55,57.45,46.58,Red,Paddy,24,1,24,DAP,No
27.033258968505866,37.29853139004049,15.211035290333772,87.12535814827824,994.414106372138,no rain,0.0,35.44,68.66,47.39,Loamy,Wheat,13,20,20,20-20,No
14.024696532835478,78.85047873066983,17.861674183928862,40.93165833287485,996.1992704262336,no rain,0.0,31.47,64.11,65.21,Black,Sugarcane,13,3,28,20-20,No
21.51491871636252,61.36439999853256,4.150778379664876,81.62211022858263,1013.3977379761178,no rain,0.0,23.45,48.04,34.71,Loamy,Sugarcane,33,4,1,14-35-14,No
34.16844359608715,96.40472720099991,14.465353550007276,1.1549240639204816,985.2386826550878,no rain,0.0,32.95,47.81,36.46,Sandy,Cotton,11,5,26,14-35-14,Yes
23.367704360414837,93.7536597321828,7.061519500643989,78.7697673252386,1042.8650202463964,rain,1.0,35.89,69.26,56.39,Sandy,Tobacco,19,0,23,28-28,No
10.615363200745614,49.3520527480732,7.76574194005597,52.5953808959992,1008.5756584753306,no rain,0.0,32.33,75.18,40.55,Black,Sugarcane,14,19,23,10-26-26,No
25.494302106899443,56.44011510412971,10.16624113653788,83.37289048813601,1004.9928605382296,no rain,0.0,38.98,58.36,50.55,Red,Tobacco,16,0,42,Urea,No
16.780413273278995,94.27202119363524,2.6234745310431085,22.40406281771404,1011.7341011959336,no rain,0.0,33.44,62.95,26.99,Clayey,Pulses,27,0,19,28-28,No
12.47114879692261,70.54803163022453,7.174490572453087,37.67428952569721,1044.6048737489873,no rain,0.0,25.0,43.01,70.0,Sandy,Maize,38,0,3,10-26-26,No
20.072711118297327,55.88053354356615,18.80978702127797,69.7708580437942,1043.7670000499002,no rain,0.0,29.95,70.97,49.89,Loamy,Tobacco,24,0,27,10-26-26,No
23.96307743580612,86.02846937484648,3.612574564314575,84.8420392065336,997.9534165865974,rain,1.0,28.47,63.69,51.32,Black,Cotton,8,0,8,10-26-26,No
10.426017951195067,94.71528753215932,6.303279040649215,47.8316574125613,1018.4348801278238,no rain,0.0,37.78,67.61,42.9,Loamy,Tobacco,37,0,0,28-28,No
23.976170215898687,77.1445145292505,16.145566834165614,84.63600388835599,1010.2867839282832,rain,1.0,20.85,59.67,27.39,Black,Ground Nuts,15,9,6,DAP,No
22.78007867099093,46.16325044277311,4.999573851570871,54.83193378701832,983.2142894180524,no rain,0.0,34.47,55.91,64.25,Loamy,Paddy,9,8,25,17-17-17,No
29.847709577469004,87.34823610920128,3.29580845822139,99.13710260601708,1016.720300035764,no rain,0.0,22.37,49.0,70.0,Red,Paddy,40,1,0,28-28,No
20.58874542038493,59.43683129898098,3.810289810878702,90.47111736671552,1033.7288611988988,no rain,0.0,22.29,47.57,66.46,Sandy,Oil seeds,11,0,12,28-28,No
23.836260741747157,78.86326059387315,19.713528295510567,38.56279074171767,1034.098247308939,no rain,0.0,25.06,59.78,44.6,Clayey,Millets,36,0,0,28-28,No
28.55023260142816,64.04475314684515,8.266152201680974,95.54826323197088,1031.376699195734,no rain,0.0,30.44,62.39,67.03,Black,Pulses,22,2,19,17-17-17,No
32.42864679454864,95.86054330922065,7.919346585249212,76.53418145982512,994.2387941836672,no rain,0.0,24.39,43.91,36.11,Red,Cotton,18,0,21,DAP,Yes
19.500864400592185,34.78626683631168,15.140360333999098,52.55027198639238,985.1245921488344,no rain,0.0,36.89,69.58,42.28,Sandy,Cotton,37,0,0,28-28,No
25.040837394578663,40.90576930852528,1.254793534653076,99.1043202595788,991.8333511720948,no rain,0.0,30.22,50.85,59.57,Clayey,Wheat,5,5,34,10-26-26,No
27.365272585409546,43.619778327130014,3.3907569915925584,69.49833287203002,980.6940456560782,no rain,0.0,36.69,78.73,43.49,Red,Oil seeds,35,0,3,20-20,No
11.081766911054904,45.470035466165086,14.39760203147492,19.46068924899921,1032.905052129372,no rain,0.0,29.5,42.7,52.43,Loamy,Tobacco,21,0,21,Urea,No
30.01901271215337,46.47993328523235,6.39302533877429,11.403675886606102,994.3196333132496,no rain,0.0,36.74,61.86,29.3,Clayey,Wheat,38,2,0,14-35-14,Yes
19.43575463038485,40.69951433990133,14.03356621164316,26.211576424126047,1010.4807605066276,no rain,0.0,29.86,61.53,51.88,Loamy,Millets,33,2,0,20-20,No
26.755973536090245,78.50422866450594,0.4572068795998274,73.55022334615974,986.4827911945788,no rain,0.0,26.18,44.54,66.14,Loamy,Wheat,8,0,17,20-20,No
21.791601655123728,45.27090237874657,11.807192375027428,55.04468199553754,1017.6861812980592,no rain,0.0,24.23,54.33,34.93,Sandy,Tobacco,5,10,28,14-35-14,No
27.55847856729268,46.48174367155511,10.88491497466358,39.71513335388155,1008.5909611225576,no rain,0.0,25.05,64.63,47.88,Loamy,Pulses,10,3,6,DAP,No
28.108274480894472,43.81717835554798,2.89712750657535,75.8429520713077,999.1191865839512,no rain,0.0,29.0,57.95,20.71,Red,Oil seeds,12,16,11,10-26-26,Yes
14.789275337161683,57.908105378378536,2.37471725486075,2.378742747038676,1046.5018747446638,no rain,0.0,39.5,59.87,52.35,Black,Oil seeds,11,1,36,20-20,No
26.554355857161266,97.10151720904436,18.563083966072767,81.35750799512289,1001.7291759090768,no rain,0.0,27.46,66.87,26.04,Loamy,Maize,6,11,34,14-35-14,No
,,,,,,,31.41,56.68,46.38,Loamy,Paddy,10,15,17,28-28,No
,,,,,,,26.18,54.54,46.83,Sandy,Tobacco,37,1,0,17-17-17,No
,,,,,,,31.52,51.09,41.27,Loamy,Oil seeds,38,0,4,DAP,No
,,,,,,,35.22,76.59,24.21,Loamy,Oil seeds,10,1,39,14-35-14,No
,,,,,,,37.69,54.05,40.24,Loamy,Pulses,19,0,45,17-17-17,No
,,,,,,,27.77,54.61,46.77,Loamy,Wheat,12,3,32,10-26-26,No
,,,,,,,32.86,65.21,45.16,Sandy,Sugarcane,26,0,21,DAP,No
,,,,,,,28.3,60.42,55.44,Sandy,Paddy,11,13,17,Urea,No
,,,,,,,34.98,64.48,51.57,Clayey,Tobacco,12,0,37,14-35-14,No
,,,,,,,39.31,59.72,40.8,Red,Cotton,42,3,0,DAP,No
,,,,,,,27.41,48.69,52.62,Black,Wheat,11,3,33,DAP,No
,,,,,,,29.89,59.26,51.55,Sandy,Cotton,15,0,12,28-28,No
,,,,,,,34.05,71.7,24.22,Clayey,Pulses,26,0,18,20-20,No
,,,,,,,23.91,43.52,39.54,Black,Sugarcane,34,2,0,17-17-17,No
,,,,,,,32.24,49.43,40.27,Black,Cotton,36,0,0,14-35-14,No
,,,,,,,36.98,53.44,24.52,Clayey,Pulses,13,2,37,14-35-14,No
,,,,,,,30.83,50.49,61.71,Black,Oil seeds,18,4,36,DAP,No
,,,,,,,27.06,51.39,53.38,Clayey,Cotton,9,0,37,28-28,No
,,,,,,,38.7,65.81,23.13,Loamy,Wheat,6,0,34,20-20,No
,,,,,,,30.9,55.65,30.7,Loamy,Ground Nuts,11,6,11,20-20,No
,,,,,,,27.98,46.24,47.68,Loamy,Maize,21,0,24,Urea,No
,,,,,,,38.27,60.33,37.69,Sandy,Cotton,9,4,16,14-35-14,No
,,,,,,,28.07,52.91,43.54,Red,Tobacco,8,13,16,20-20,No
,,,,,,,38.99,59.31,46.91,Clayey,Ground Nuts,2,15,20,10-26-26,No
,,,,,,,35.18,73.86,61.58,Black,Cotton,12,0,14,17-17-17,No
,,,,,,,29.63,51.13,59.87,Sandy,Tobacco,4,12,36,Urea,No
,,,,,,,26.44,66.93,58.88,Clayey,Barley,17,0,38,10-26-26,No
,,,,,,,32.97,76.36,35.98,Red,Pulses,10,0,18,14-35-14,No
,,,,,,,32.59,52.77,67.32,Sandy,Wheat,14,0,38,Urea,No
,,,,,,,40.0,61.28,57.03,Clayey,Paddy,9,8,24,10-26-26,No
,,,,,,,35.08,60.37,45.69,Loamy,Barley,22,1,26,17-17-17,No
,,,,,,,33.46,60.65,34.68,Red,Cotton,17,0,7,20-20,No
,,,,,,,32.95,66.06,24.22,Red,Millets,19,0,21,28-28,No
,,,,,,,27.46,63.08,52.97,Black,Cotton,11,0,12,10-26-26,No
,,,,,,,40.0,56.21,37.48,Sandy,Ground Nuts,10,1,37,20-20,No
,,,,,,,30.85,53.02,26.39,Sandy,Wheat,12,2,27,10-26-26,No
,,,,,,,24.58,43.05,67.17,Clayey,Millets,40,3,2,14-35-14,No
,,,,,,,32.99,64.5,30.16,Red,Paddy,10,0,32,14-35-14,No
,,,,,,,24.83,48.37,49.51,Sandy,Pulses,9,3,39,10-26-26,No
,,,,,,,30.82,56.4,56.14,Red,Paddy,5,13,15,Urea,No
,,,,,,,33.65,64.1,41.88,Loamy,Maize,12,2,34,14-35-14,No
,,,,,,,27.99,52.83,35.74,Loamy,Ground Nuts,11,12,21,Urea,No
,,,,,,,22.87,44.91,24.78,Loamy,Barley,19,14,13,28-28,No
,,,,,,,29.95,68.13,38.6,Red,Sugarcane,21,0,15,DAP,No
,,,,,,,39.25,76.98,28.94,Clayey,Ground Nuts,12,0,37,Urea,No
,,,,,,,29.82,66.85,23.96,Loamy,Tobacco,9,20,12,17-17-17,No
,,,,,,,26.66,63.18,32.47,Sandy,Tobacco,42,4,0,20-20,No
,,,,,,,30.12,47.45,64.3,Loamy,Tobacco,36,4,0,14-35-14,No
,,,,,,,28.82,53.22,38.74,Clayey,Ground Nuts,26,1,17,DAP,No
,,,,,,,23.42,54.77,33.63,Black,Paddy,39,0,4,DAP,No
,,,,,,,28.45,62.42,52.98,Black,Ground Nuts,17,0,37,17-17-17,No
,,,,,,,24.76,58.45,38.36,Sandy,Wheat,11,0,15,DAP,No
,,,,,,,31.65,56.41,30.22,Red,Paddy,19,3,27,28-28,No
,,,,,,,23.2,46.23,65.9,Red,Wheat,39,4,4,Urea,No
,,,,,,,33.52,60.5,52.77,Red,Oil seeds,13,13,11,17-17-17,No
,,,,,,,31.19,51.5,20.0,Loamy,Cotton,13,8,28,14-35-14,No
,,,,,,,27.52,51.39,46.96,Black,Wheat,40,2,4,28-28,No
,,,,,,,30.46,57.09,32.66,Sandy,Tobacco,6,17,21,Urea,No
,,,,,,,34.36,64.55,38.08,Sandy,Pulses,25,1,19,10-26-26,No
,,,,,,,32.14,57.35,49.7,Loamy,Tobacco,19,1,36,DAP,No
,,,,,,,36.81,60.97,46.15,Black,Pulses,10,21,23,Urea,No
,,,,,,,30.15,59.21,25.04,Loamy,Pulses,20,3,16,14-35-14,No
,,,,,,,29.77,63.09,47.01,Red,Sugarcane,21,1,17,17-17-17,No
,,,,,,,30.24,51.96,38.03,Black,Pulses,36,0,3,Urea,No
,,,,,,,24.97,47.28,41.8,Black,Pulses,3,17,19,10-26-26,No
,,,,,,,26.34,61.87,22.93,Red,Maize,15,0,16,20-20,No
,,,,,,,37.17,73.45,62.33,Black,Millets,9,1,41,28-28,No
,,,,,,,29.78,65.45,39.96,Loamy,Paddy,9,3,39,14-35-14,No
,,,,,,,30.05,61.94,57.63,Red,Tobacco,5,9,33,DAP,No
,,,,,,,23.59,54.55,43.39,Sandy,Ground Nuts,40,1,4,DAP,No
,,,,,,,22.2,55.19,60.43,Black,Wheat,8,0,5,10-26-26,No
,,,,,,,29.33,58.97,42.02,Loamy,Cotton,11,4,46,17-17-17,No
,,,,,,,28.33,61.2,58.57,Red,Wheat,11,4,18,20-20,No
,,,,,,,34.24,61.19,31.95,Sandy,Maize,20,3,16,DAP,No
,,,,,,,29.04,73.52,60.4,Clayey,Oil seeds,4,3,15,28-28,No
,,,,,,,32.64,52.05,29.73,Sandy,Pulses,15,3,38,17-17-17,No
,,,,,,,38.51,72.73,54.65,Sandy,Paddy,39,0,3,14-35-14,No
,,,,,,,26.36,58.22,35.11,Loamy,Tobacco,37,2,3,Urea,No
,,,,,,,26.86,60.39,30.72,Clayey,Maize,34,0,0,Urea,No
,,,,,,,28.96,54.55,40.7,Black,Tobacco,12,0,18,DAP,No
,,,,,,,31.35,64.03,52.01,Black,Cotton,17,0,39,17-17-17,No
,,,,,,,20.03,52.64,70.0,Sandy,Sugarcane,13,0,13,20-20,No
,,,,,,,37.86,61.26,47.91,Loamy,Barley,15,14,14,Urea,No
,,,,,,,34.3,73.98,23.5,Sandy,Pulses,8,0,34,14-35-14,No
,,,,,,,28.75,65.85,40.56,Sandy,Ground Nuts,20,0,13,10-26-26,No
,,,,,,,34.35,68.28,37.3,Loamy,Wheat,45,0,2,20-20,No
,,,,,,,29.5,58.68,59.82,Sandy,Oil seeds,3,10,37,Urea,No
,,,,,,,23.09,47.76,36.04,Red,Barley,37,2,0,20-20,No
,,,,,,,31.45,59.17,41.86,Sandy,Maize,9,8,31,DAP,No
,,,,,,,29.76,68.21,44.33,Sandy,Wheat,8,12,10,DAP,No
,,,,,,,23.9,52.22,35.06,Black,Cotton,13,0,4,DAP,No
,,,,,,,31.65,58.98,60.38,Loamy,Wheat,19,0,23,28-28,No
,,,,,,,32.72,68.34,67.2,Red,Barley,14,0,37,DAP,No
,,,,,,,39.16,69.41,37.45,Red,Tobacco,17,0,40,17-17-17,No
,,,,,,,30.58,57.79,62.55,Loamy,Sugarcane,12,4,38,20-20,No
,,,,,,,24.24,61.14,60.21,Red,Wheat,10,0,10,14-35-14,No
,,,,,,,36.13,58.84,40.14,Clayey,Paddy,19,0,20,28-28,No
,,,,,,,33.8,67.31,32.57,Clayey,Paddy,9,19,18,17-17-17,No
,,,,,,,22.83,48.52,61.42,Black,Tobacco,13,0,12,Urea,No
,,,,,,,27.46,63.46,32.44,Sandy,Oil seeds,2,14,20,DAP,No
,,,,,,,23.99,49.61,27.08,Red,Millets,11,2,8,17-17-17,No
,,,,,,,32.35,69.35,54.59,Red,Oil seeds,13,8,35,10-26-26,No
,,,,,,,32.05,53.97,35.02,Loamy,Millets,41,0,0,Urea,No
,,,,,,,23.89,51.43,32.44,Clayey,Ground Nuts,38,2,0,20-20,No
,,,,,,,25.23,47.76,41.74,Black,Pulses,23,1,23,28-28,No
,,,,,,,25.04,45.85,51.39,Loamy,Tobacco,27,0,17,17-17-17,No
,,,,,,,22.58,47.54,39.32,Red,Ground Nuts,34,0,3,Urea,No
,,,,,,,30.78,72.03,70.0,Sandy,Maize,26,2,24,Urea,No
,,,,,,,28.14,44.5,35.74,Red,Paddy,34,3,0,14-35-14,No
,,,,,,,36.75,61.32,50.32,Clayey,Ground Nuts,23,0,18,28-28,No
,,,,,,,34.03,59.52,31.77,Red,Sugarcane,41,0,0,10-26-26,No
,,,,,,,29.35,59.63,48.74,Clayey,Tobacco,12,8,29,14-35-14,No
,,,,,,,36.54,74.27,38.52,Red,Ground Nuts,13,4,42,17-17-17,No
,,,,,,,29.01,55.34,29.06,Clayey,Millets,16,0,15,14-35-14,No
,,,,,,,34.65,60.23,61.23,Red,Ground Nuts,8,0,13,10-26-26,No
,,,,,,,34.12,72.45,52.22,Black,Ground Nuts,6,10,29,14-35-14,No
,,,,,,,23.2,51.15,44.35,Clayey,Cotton,39,0,3,28-28,No
,,,,,,,30.61,56.22,43.7,Red,Maize,11,8,14,17-17-17,No
,,,,,,,34.29,62.12,28.36,Loamy,Wheat,16,1,34,28-28,No
,,,,,,,27.72,52.05,49.01,Clayey,Maize,44,0,2,14-35-14,No
,,,,,,,27.44,55.79,34.2,Sandy,Ground Nuts,35,3,4,Urea,No
,,,,,,,30.48,54.04,50.81,Sandy,Tobacco,7,7,37,17-17-17,No
,,,,,,,30.94,58.19,66.53,Red,Sugarcane,21,0,21,17-17-17,No
,,,,,,,36.87,73.12,54.53,Sandy,Barley,13,0,35,Urea,No
,,,,,,,35.05,70.45,42.95,Sandy,Millets,24,0,17,Urea,No
